date,outlet,reporter,headline,original,country,medium,link,note
2021-01-20,8btc,Benjamin Pirus,Horizon Labs聯合創始人：CBDC可能會提高人們對比特幣的認識,0,China,Article,https://www.8btc.com/article/6587443,
2021-01-20,Cointelegraph China,Benjamin Pirus,Horizon Labs联合创始人：CBDC可能会提高人们对比特币的认识,0,China,Article,https://cointelegraphcn.com/news/horizen-labs-co-founder-says-cbdcs-could-raise-bitcoin-awareness,
2021-01-20,Cryptoiz,Benjamin Pirus,Co-Founder Horizen Labs mengatakan CBDC dapat meningkatkan ketertarikan terhadap Bitcoin,0,Indonesia,Article,https://cryptoiz.net/co-founder-horizen-labs-mengatakan-cbdc-dapat-meningkatkan-ketertarikan-terhadap-bitcoin/,syndicated from Cointelegraph article referncing Jake's commentary on CBDCs
2021-01-20,Ether Desk,Benjamin Pirus,CBDCs Impact On Bitcoin Adoption – Expalined.,0,USA,Article,https://www.etherdesk.com/ruffer-bitcoin-investment-sums-to-over-744-26-mln-till-date/,
2021-01-20,The Bharat Express News,Benjamin Pirus,Horizen Labs Co-Founder Says CBDCs Could Raise Bitcoin Awareness,0,India,Article,https://www.thebharatexpressnews.com/horizen-labs-co-founder-says-cbdcs-could-raise-bitcoin-awareness/,
2021-01-21,China Gold Network,Benjamin Pirus,Horizon Labs联合创始人：CBDC可能会提高人们对比特币的认识,0,China,Article,http://gold.cngold.com.cn/20210121d11141n349755638.html,
2021-01-21,Cointelegraph Italy,Benjamin Pirus,"Secondo Dean Steinbeck, le CBDC potrebbero accrescere la consapevolezza su Bitcoin",0,Italy,Article,https://it.cointelegraph.com/news/horizen-labs-co-founder-says-cbdcs-could-raise-bitcoin-awareness,
2021-01-21,Cointelegraph,Jordan Finneseth,3 ways the next altcoin bull cycle will vastly differ from 2017’s,1,USA,Article,https://cointelegraph.com/news/3-ways-the-next-altcoin-bull-cycle-will-vastly-differ-from-2017-s,
2021-01-21,Investing.com,Jordan Finneseth,3 ways the next altcoin bull cycle will vastly differ from 2017’s,0,USA,Article,https://www.investing.com/news/cryptocurrency-news/3-ways-the-next-altcoin-bull-cycle-will-vastly-differ-from-2017s-2395425,
2021-01-21,Technical Ripon,Jordan Finneseth,3 ways the next altcoin bull cycle will vastly differ from 2017’s,0,USA,Article,https://www.technicalripon.com/cryptocurrency/3-ways-the-next-altcoin-bull-cycle-will-vastly-differ-from-2017s/,
2021-01-21,wfn,Jordan Finneseth,3 ways the next altcoin bull cycle will vastly differ from 2017’s,0,USA,Article,https://worldfishnews.com/3-ways-the-next-altcoin-bull-cycle-will-vastly-differ-from-2017-s-119993.html,
2021-01-26,iCryptous,Ali Raza,"Decred (DCR) update brought LN support, voting, and a new privacy system",0,India,Article,https://icryptous.com/decred-launches-lightning-support-voting-and-mixing/,
2021-01-26,CryptoMode,Editor,Decred’s Position as Money Evolved Further Cemented by Three New Features,1,USA,Article,https://cryptomode.com/decreds-position-as-money-evolved-further-cemented-by-three-new-features/,
2021-01-26,CryptoNewsBTC.org,Editor,Decred’s Position as Money Evolved Further Cemented by Three New Features • CryptoMode,0,USA,Article,https://cryptonewsbtc.org/2021/01/27/decreds-position-as-money-evolved-further-cemented-by-three-new-features-cryptomode/,syndicated from Crypto Mode
2021-01-26,8btc,Li Xiaoping,Decred发布v1.6版本，包含闪电网络集成等更新,1,China,Article,https://www.8btc.com/article/6589360,
2021-01-26,Bitcoin Exchange Guide,Lujan Odera,"Decred Launches Private Transactions, Integrates Lightning Network & Decentralizes Treasury",1,Brazil,Article,https://bitcoinexchangeguide.com/decred-launches-private-transactions-integrates-lightning-network-decentralizes-treasury/,
2021-01-26,Crypto Briefing,Vishal Chawla,"Decred Launches Lightning Support, Voting, and Mixing",1,USA,Article,https://cryptobriefing.com/decred-launches-lightning-support-voting-and-mixing/,
2021-01-26,BiBi.news,Vishal Chawla,"Decred Launches Lightning Support, Voting, and Mixing",0,USA,Article,https://bibi.news/decred-launches-lightning-support-voting-and-mixing/,
2021-01-27,Cryptomerch.biz,Vishal Chawla,"Decred Launches Lightning Support, Voting, and Mixing",0,USA,Article,https://cryptomerch.biz/crypto_news_live/decred-launches-lightning-support-voting-and-mixing,
2021-01-27,Dcentreport,Vishal Chawla,"Decred Launches Lightning Support, Voting, and Mixing",0,USA,Article,https://www.dcentreport.io/decred-launches-lightning-support-voting-and-mixing/,
2021-01-27,ICO Talk News,Vishal Chawla,"Decred Launches Lightning Support, Voting, and Mixing",0,USA,Article,https://icotalknews.com/technology/decred-launches-lightning-support-voting-and-mixing/,
2021-01-27,News Crypto News,Vishal Chawla,"Decred Launches Lightning Support, Voting, and Mixing",0,USA,Article,https://newscryptonews.com/technology/decred-launches-lightning-support-voting-and-mixing/,
2021-01-27,Techtelegraph,Vishal Chawla,"Decred Launches Lightning Support, Voting, and Mixing",0,UK,Article,https://www.techtelegraph.co.uk/decred-launches-lightning-support-voting-and-mixing/,
2021-01-28,Invezz,Ali Raza,"Decred (DCR) update brought LN support, voting, and a new privacy system",1,UK,Article,https://invezz.com/news/2021/01/28/decred-dcr-update-brought-ln-support-voting-and-a-new-privacy-system/,
2021-01-28,Blockmodo,Ali Raza,"Decred (DCR) update brought LN support, voting, and a new privacy system",0,Indonesia,Article,https://blockmodo.com/markets/news/0c03550a-a7f1-36c7-bcec-1088fac848a0-dcr-decred-dcr-update-brought-ln-support-voting-and-a-new-privacy-system-or-invezz,
2021-01-28,CCNC,Ali Raza,"Decred (DCR) update brought LN support, voting, and a new privacy system",0,,Article,https://www.cryptocurrencynewscast.online/2021/01/decred-dcr-update-brought-ln-support.html,
2021-01-28,Newsr.in,Ali Raza,"Decred (DCR) update brought LN support, voting, and a new privacy system",0,India,Article,https://www.newsr.in/n/Markets/1zmzz1p3wy/Decred-DCR-update-brought-LN-support-voting-and.htm,
2021-01-29,Modern Consensus,Leo Jakobson,GameStop is DeFi’s golden moment,1,USA,Article,https://modernconsensus.com/commentary/opinion/gamestop-is-defis-golden-moment/,
2021-01-30,Explica.co,Editor,Decred updates its code and integrates the Lightning Network,0,,Article,https://www.explica.co/decred-updates-its-code-and-integrates-the-lightning-network/,
2021-01-31,CoinMarketCap,Leo Jakobson,GameStop is DeFi’s golden moment,0,,Article,https://coinmarketcap.com/headlines/news/gamestop-is-defis-golden-moment/,
2021-02-09,Herbergment Webs,Benjamin Pirus,Le co-fondateur d'horizen labs dit que les cbdcs pourraient sensibiliser le bitcoin,0,France,Article,https://www.hebergementwebs.com/blockchain/le-co-fondateur-d-horizen-labs-dit-que-les-cbdcs-pourraient-sensibiliser-le-bitcoin,references Jakes article from Cointelegraph on CBDCs
2021-03-23,Finance Magnates,Rachel McIntosh,"Decred’s Jake Yocom-Piatt on Bitcoin, Blockchain Governance, DCR, & More",1,UK,Podcast,https://www.financemagnates.com/cryptocurrency/interview/decreds-jake-yocom-piatt-on-bitcoin-blockchain-governance-dcr-more/,
2021-03-23,Blockvalue.com,Rachel McIntosh,Decred的Jake Yocom-Piatt关于比特币，区块链治理，DCR等,0,China,Article,https://www.blockvalue.com/blockchain/20210323846920.html,
2021-03-23,News Break,Rachel McIntosh,"Decred’s Jake Yocom-Piatt on Bitcoin, Blockchain Governance, DCR, & More",0,USA,Article,https://www.newsbreak.com/news/2188861319349/decreds-jake-yocom-piatt-on-bitcoin-blockchain-governance-dcr-more,
2021-03-23,Tech Centry,Rachel McIntosh,"Decred’s Jake Yocom-Piatt on Bitcoin, Blockchain Governance, DCR, & More",0,UK,Article,https://techfans.co.uk/decreds-jake-yocom-piatt-on-bitcoin-blockchain-governance-dcr-more/,
2021-03-23,Zephyrnet,Rachel McIntosh,"Decake's Jake Yocom-Piatt lori Bitcoin, Ijọba Blockchain, DCR, & Diẹ sii",0,USA,Article,https://zephyrnet.com/yo/decreds-jake-yocom-piatt-lori-i%E1%B9%A3akoso-bitcoin-blockchain-dcr-di%E1%BA%B9-sii/,
2021-04-12,Bankless Times,Staff Writer,Decred Makes Consensus Change to Further Decentralize $128M Treasury,1,B.C.,Article,https://www.banklesstimes.com/2021/04/12/decred-makes-consensus-change-to-further-decentralize-128m-treasury/,
2021-04-17,Keyword: Crypto Podcast,,Luke P. from Decred,1,USA,Podcast,https://www.keywordcrypto.com/luke-p-from-decred/,
2021-05-03,Brave New Coin,Aditya Das,Crypto Market Forecast: Week of May 3rd 2021,1,New Zealand,Article,https://bravenewcoin.com/insights/crypto-market-forecast-week-of-may-3rd-2021,
2021-05-19,CoinDesk,Daniel Kuhn,"When 8,400 Bitcoiners Went to a Hilton to Talk About the Future",1,USA,Article,https://www.coindesk.com/bitcoiners-future-consensus-2018-2021,
2021-05-19,Yahoo! Finance,Daniel Kuhn,"When 8,400 Bitcoiners Went to a Hilton to Talk About the Future",0,USA,Article,https://finance.yahoo.com/news/8-400-bitcoiners-went-hilton-200356039.html,
2021-05-27,MCC.Exchange,Admin,Digital Currency Project Decred Announces Initial Integration of its Decentralized Exchange into Decrediton Wallet,0,,Article,https://mcc.exchange/2021/05/27/digital-currency-project-decred-announces-initial-integration-of-its-decentralized-exchange-into-decrediton-wallet/,
2021-05-27,Money Now,Moneynow,Decred’s virtual currency allocation announces initial integration of its decentralized wallet into Decrediton Wallet,0,,Article,https://moneynow.cc/decreds-virtual-currency-allocation-announces-initial-integration-of-its-decentralized-wallet-into-decrediton-wallet/,
2021-05-27,Crowdfund Insider,Omar Faridi,Digital Currency Project Decred Announces Initial Integration of its Decentralized Exchange into Decrediton Wallet,1,USA,Article,https://www.crowdfundinsider.com/2021/05/175918-digital-currency-project-decred-announces-initial-integration-of-its-decentralized-exchange-into-decrediton-wallet/,
2021-05-27,Bankless Times,Staff Writer,Decred Announces Initial DCRDEX Integration into Decrediton Wallet,1,USA,Article,https://www.banklesstimes.com/2021/05/27/decred-announces-initial-dcrdex-integration-into-decrediton-wallet/,
2021-05-31,Cryptonews.com,Eimantas Žemaitis,"Polygon, Enjin, Decred, Uniswap, and Horizen Led the Market Last Week",1,USA,Article,https://cryptonews.com/news/polygon-enjin-decred-uniswap-and-horizen-led-the-market-last-10514.htm,
2021-05-31,IQ Stock Market,Eimantas Žemaitis,"Polygon, Enjin, Decred, Uniswap, and Horizen Led the Market Last Week",0,USA,Article,https://www.iqstockmarket.com/n/polygon-enjin-decred-uniswap-horizen-led-market-last-week-2325136/,
2021-06-03,CryptoNEXA,News Team,Decred And Zcash Lead The Weekly Top,0,UK,Article,https://www.cryptonexa.com/2021/06/02/decred-and-zcash-lead-the-weekly-top/,
2021-06-25,Benzinga,Justin Roberti,Chicken Soup for the BItcoin Soul,1,USA,Article,https://www.benzinga.com/markets/cryptocurrency/21/06/21722413/chicken-soup-for-the-bitcoin-soul,
2021-06-25,Explica.co,Justin Roberti,Chicken Soup for the BItcoin Soul,0,USA,Article,https://www.explica.co/cryptocurrency-chicken-soup-for-the-bitcoin-soul.html,
2021-06-25,Yahoo! Finance,Justin Roberti,Chicken Soup for the BItcoin Soul,0,USA,Article,https://finance.yahoo.com/news/chicken-soup-bitcoin-soul-131625705.html,
2021-06-25,Yahoo! News,Justin Roberti,Chicken Soup for the BItcoin Soul,0,USA,Article,https://www.yahoo.com/now/chicken-soup-bitcoin-soul-131625705.html,
2021-06-28,NerdWallet,Kevin Voigt,Is Bitoin Safe?,1,USA,Article,https://www.nerdwallet.com/article/investing/is-bitcoin-safe,
2021-06-29,NerdWallet,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,1,USA,Article,https://www.nerdwallet.com/article/investing/crypto-crash,
2021-06-29,abc4,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.abc4.com/news/business/nerdwallet/what-to-do-when-cryptocurrency-is-crashing/,
2021-06-29,Crossroads Today,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.crossroadstoday.com/i/what-to-do-when-cryptocurrency-is-crashing/,
2021-06-29,CryptoNewsBTC.org,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://cryptonewsbtc.org/2021/07/01/what-to-do-when-cryptocurrency-is-crashing-business-news-investment/,
2021-06-29,Daily Progress,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://dailyprogress.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_894427f0-dbcf-53b7-9ade-74928b08f8fa.html,
2021-06-29,Danville Register & Bee,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://godanriver.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_7ca382c9-3971-54b5-b2bc-8c55a003539b.html,
2021-06-29,Dothan Eagle,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://dothaneagle.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_1321a3d7-6dc4-5749-b386-f9578104c97f.html,
2021-06-29,Fact Patrol,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://factpatrol.com/what-to-do-when-cryptocurrency-is-crashing-investment/,
2021-06-29,Fredericksburg.com,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://fredericksburg.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_3a994d10-3189-5c07-8d50-3db0f037b1d7.html,
2021-06-29,Greensboro.com,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://greensboro.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_da1fa7c6-43a2-505a-b369-84aed0381d1b.html,
2021-06-29,Herald Courier,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://heraldcourier.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_047aed8c-ba4f-5c90-94b2-c294ac880403.html,
2021-06-29,Hickory Record,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://hickoryrecord.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_00ad515c-4cee-5498-bda1-0a6d901fe840.html,
2021-06-29,IMT Online,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.lmtonline.com/business/personalfinance/article/What-to-Do-When-Cryptocurrency-Is-Crashing-16283912.php,
2021-06-29,Journal Now,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://journalnow.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_7bb5ffcc-7e68-5afa-b59c-6efc5fbfad4d.html,
2021-06-29,LaCrosse Tribune,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://lacrossetribune.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_89d7f339-93cd-57ef-a97b-f50ece4f9b24.html,
2021-06-29,Lake Geneva News,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.lakegenevanews.net/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_5678abc7-130a-5ecc-bdcf-a28f7e5da50f.html,
2021-06-29,Madison.com,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://madison.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_954efb6b-5aec-5b64-ab57-8a63452f39d7.html,
2021-06-29,Martinsville Bulletin,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://martinsvillebulletin.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_06faa669-e019-562e-8003-7297491e04ee.html,
2021-06-29,McDowell News,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://mcdowellnews.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_4101df79-08ed-5994-a71e-c5b94f97efde.html,
2021-06-29,Morganton.com,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://morganton.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_ea2212c9-9d04-55de-8f2e-e4567a4c6a5d.html,
2021-06-29,MSN,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.msn.com/en-us/money/savingandinvesting/what-to-do-when-cryptocurrency-is-crashing/ar-AALCJYT,
2021-06-29,Nasdaq,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.nasdaq.com/articles/what-to-do-when-cryptocurrency-is-crashing-2021-06-30,
2021-06-29,News Advance,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://newsadvance.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_98d3e5b4-0dec-54d2-a3fd-0ad82bee322b.html,
2021-06-29,OA Now.com,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://oanow.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_08036b25-e1c2-518a-b436-a4742e5c3ca0.html,
2021-06-29,OLT News,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://oltnews.com/what-to-do-when-cryptocurrency-crashes-business-islandernews-com-islander-news-com,
2021-06-29,Omaha.com,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://omaha.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_a3f9ce27-e5b3-5399-aa63-eac3b4895e86.html,
2021-06-29,Options Call Today,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://optionscalltoday.com/2021/06/30/what-to-do-when-crypto-is-crashing/,
2021-06-29,QC Online,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://qconline.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_1396e8ac-2dbc-5dae-a20c-43435198e49e.html,
2021-06-29,Richmond.com,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://richmond.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_e3aa50d5-a91a-5ab3-a5f7-699cb45e98fa.html,
2021-06-29,Roanoke.com,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://roanoke.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_0930daaa-537a-5781-ae53-c9657b28da1c.html,
2021-06-29,SC Now,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://scnow.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_3c28d1a0-3761-5dfe-a933-7673d6f7d2fa.html,
2021-06-29,SF Gate,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.sfgate.com/business/personalfinance/article/What-to-Do-When-Cryptocurrency-Is-Crashing-16283912.php,
2021-06-29,Star Exponent,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://starexponent.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_07e378c1-b96d-5ad4-80a0-5cd1d43324db.html,
2021-06-29,Statesville.com,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://statesville.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_5feabc61-0fa0-5de9-9617-ffaf3a1ec2a2.html,
2021-06-29,STL Today,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.stltoday.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_4e4f51a0-a324-5bb5-b7c6-12fc3af6a5f3.html,
2021-06-29,SWVA Today,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://swvatoday.com/business/investment/article_91099ae4-7ac6-518a-9331-dff75f905a39.html,
2021-06-29,The Eagle,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://theeagle.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_b5d0d96f-ca20-5ca7-a630-152156bdbdc9.html,
2021-06-29,The Independent,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://theindependent.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_5de15f35-8e9c-5bb9-b790-5f0d55ff772b.html,
2021-06-29,Tulsa World,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://tulsaworld.com/business/investment/what-to-do-when-cryptocurrency-is-crashing/article_f78080ff-6752-5593-8ecf-f9a0310b401f.html,
2021-06-29,WISC-TV Madison,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.channel3000.com/i/what-to-do-when-cryptocurrency-is-crashing/,
2021-06-29,WKBT,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.news8000.com/i/what-to-do-when-cryptocurrency-is-crashing/,
2021-06-29,Yahoo! Finance,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://finance.yahoo.com/news/cryptocurrency-crashing-130055734.html,
2021-06-29,Yaktri News,Kevin Voigt,What to Do When Cryptocurrency Is Crashing,0,USA,Article,https://www.yaktrinews.com/i/what-to-do-when-cryptocurrency-is-crashing/,
2021-07-05,Geek Speak / Geek Insider Podcast,Meredith Loughran,A Ragin' Geek Speak with Decred blockchain developer Luke Powell,1,USA,Article,https://www.youtube.com/watch?v=a9IQyMf_724,
2021-07-06,MarketWatch,Kevin Voigt,What to do when your digital assets take a dive,1,USA,Article,https://www.marketwatch.com/story/what-to-do-when-your-digital-assets-take-a-dive-11625258295,
2021-07-06,The Street,Kevin Voigt,Should you worry about crypto crashing?,1,USA,Article,https://www.thestreet.com/personal-finance/should-you-worry-about-crypto-crashing-nw,
2021-07-07,Head Topics,Kevin Voigt,What to do when your digital assets plummet,0,USA,Article,https://headtopics.com/us/what-to-do-when-your-digital-assets-take-a-dive-20842011,
2021-07-08,CryptoToday,Kevin Voigt,What to do when cryptocurrency is crashing,0,USA,Article,https://cryptotoday.io/what-to-do-when-cryptocurrency-is-crashing/,
2021-07-08,Tampa Bay Times,Kevin Voigt,What to do when cryptocurrency is crashing,0,USA,Article,https://www.tampabay.com/news/business/2021/07/08/what-to-do-when-cryptocurrency-is-crashing/,
2021-07-10,Illinois News,Kevin Voigt,What to do when your digital assets plummet,0,USA,Article,https://illinoisnewstoday.com/what-to-do-when-your-digital-assets-plummet/292236/,
2021-07-10,Jioforme.com,Kevin Voigt,What to do when your digital assets plummet,0,USA,Article,https://www.jioforme.com/what-to-do-when-your-digital-assets-plummet/585105/,
2021-07-11,Daily Mail India,Kevin Voigt,What to do when your digital assets take a dive,0,India,Article,https://www.dailymailindia.com/what-to-do-when-your-digital-assets-take-a-dive/,
2021-07-11,MSN,Kevin Voigt,What to do when your digital assets take a dive,0,USA,Article,https://www.msn.com/en-us/money/savingandinvesting/what-to-do-when-your-digital-assets-take-a-dive/ar-AALOVNE,
2021-07-18,The Hack Posts,Editor,"Crypto Experts Predict Bitcoin Price Rising to $318,417 by December 2025 – Markets and Prices Bitcoin News",1,USA,Article,https://thehackposts.com/crypto-experts-predict-bitcoin-price-rising-to-318417-by-december-2025-markets-and-prices-bitcoin-news/,
2021-07-18,Bitcoin.com,Kevin Helms,"Crypto Experts Predict Bitcoin Price Rising to $318,417 by December 2025",1,USA,Article,https://news.bitcoin.com/crypto-experts-predict-bitcoin-price-rising-to-318417-by-december-2025/,
2021-07-20,CryptoKnowmics,Sahaj,"Crypto Experts Optimistic for Bitcoin, Believes BTC Will Replace Fiat Currency by 2040 in ‘Hyperbitcoinisation’",1,USA,Article,https://www.cryptoknowmics.com/news/crypto-experts-optimistic-for-bitcoin-believes-btc-will-replace-fiat-currency-by-2040-in-hyperbitcoinisation,
2021-07-28,Finder,Madeleine Gracie,Bitcoin (BTC) price prediction 2021,1,USA,Article,https://www.finder.com/bitcoin-btc-price-prediction,
2021-07-28,Bankless Times,Staff Writer,Decred Continues to Evolve without Contentious Hard-Forks,1,USA,Article,https://www.banklesstimes.com/2021/07/28/decred-continues-to-evolve-without-contentious-hard-forks/,
2021-07-29,Crowdfund Insider,Omar Faridi,"Decred (DCR), a Virtual Currency Focused on Security and Scalability, to Enhance User Experience",1,USA,Article,https://www.crowdfundinsider.com/2021/07/178473-decred-dcr-a-virtual-currency-focused-on-security-and-scalability-to-enhance-user-experience/,
2021-07-30,Geek Insider,Meredith Loughran,No Contentious HardForks as Decred Evolves,1,USA,Article,https://geekinsider.com/no-contentious-hardforks-as-decred-evolves/,
2021-08-03,Bitcoin.com,Kevin Helms,Finder's Experts Predict Dogecoin Price to Hit $1.21 by 2025 and $3.60 by 2030,1,USA,Article,https://news.bitcoin.com/finders-experts-predict-dogecoin-price-should-hit-1-21-by-2025-and-3-60-by-2030/,
2021-08-04,The Block News,Editor,Finder’s Experts Predict Dogecoin Price Should Hit $1.21 by 2025 and $3.60 by 2030,1,USA,Article,https://theblocknews.io/finders-experts-predict-dogecoin-price-should-hit-1-21-by-2025-and-3-60-by-2030/,
2021-08-04,Authority Magazine,Fotis Georgiadis,The Future Is Now: Steven Wagner of Raedah Group On How Their Technological Innovation Will Shake Up The Tech Scene,1,USA,Article,https://medium.com/authority-magazine/the-future-is-now-steven-wagner-of-raedah-group-on-how-their-technological-innovation-will-shake-4f272ced222f,
2021-08-04,FinBold,Jordan Major,50% of crypto experts expect Bitcoin to overtake global finance by 2040,1,USA,Article,https://finbold.com/50-of-crypto-experts-expect-bitcoin-to-overtake-global-finance-by-2040/,
2021-08-04,Finder,Tim Falk,Dogecoin (DOGE) price prediction 2021,1,USA,Article,https://www.finder.com/hk/dogecoin-doge-price-prediction,
2021-08-14,The Daily Hodl,Zak Killermann,Finder’s Expert Panel Predicts ‘Pump and Dump’ DOGE Will Hit $0.42 at End of 2021,1,USA,Article,https://dailyhodl.com/2021/08/14/finders-expert-panel-predicts-pump-and-dump-doge-will-hit-0-42-at-end-of-2021/,
2021-08-15,The Coin Republic,Andrew Smith,Finder’s Expert Panel predicts Dogecoin (DOGE) is all set to hit $0.42 by the end of 2021,0,USA,Article,https://www.thecoinrepublic.com/2021/08/15/finders-expert-panel-predicts-dogecoin-doge-is-all-set-to-hit-0-42-by-the-end-of-2021/,
2021-08-15,Cigars and Crypto,Dante Noir,Episode 175 - Luke Powell of the Decred Project,1,USA,Podcast,https://www.cigarsandcrypto.com/episode-175-luke-powell-of-the-decred-project/,
2021-10-27,Crowdfund Insider,Omar Faridi,Decentralized Digital Currency Project Decred (DCR) Reaches Governance Milestone of 77% Voter Participation,1,USA,Article,https://www.crowdfundinsider.com/2021/10/182204-decentralized-digital-currency-project-decred-dcr-reaches-governance-milestone-of-77-voter-participation/,
2021-10-27,Coin.fyi,Omar Faridi,Decentralized Digital Currency Project Decred (DCR) Reaches Governance Milestone of 77% Voter Participation,0,USA,Article,https://coin.fyi/news/decred/decentralized-digital-currency-project-decred-dcr-reaches-governance-milest-ql3bdg,
2021-10-27,iBase Trading Crypto News,Peter Gonzalez,Decred Hits 77% Voter Participation Milestone,0,USA,Article,https://www.ibasetrading.com/decred-hits-77-voter-participation-milestone/,
2021-11-05,Benzinga's Moon or Bust,Logan Ross,Decred Interview Moon or Bust,1,USA,Podcast,https://www.youtube.com/watch?v=0My2w4p2-PE,
2021-11-14,Authority Magazine,Tyler Gallagher,Jonathan Zeppettini of Decred On The 5 Things You Need To Understand In Order To Successfully Invest In Cryptocurrency,1,USA,Article,https://medium.com/authority-magazine/jonathan-zeppettini-on-the-5-things-you-need-to-understand-in-order-to-successfully-invest-in-2f09bff32e48,
2021-12-01,CoinDesk,David Morris,Shiba Inu: Memes Are the Future of Money,1,USA,Article,https://www.coindesk.com/business/2021/12/01/shiba-inu-memes-are-the-future-of-money/,
2021-12-01,Nasdaq,David Morris,Shiba Inu: Memes Are the Future of Money,0,USA,Article,https://www.nasdaq.com/articles/shiba-inu%3A-memes-are-the-future-of-money,
2021-12-03,Geek Culture,TheLuWizz,Which two altcoins could overtake Ethereum in the ongoing bull run?,1,USA,Article,https://medium.com/geekculture/which-two-altcoins-could-overtake-ethereum-in-the-ongoing-bull-run-84316d955cc0,
